NeuralNetwork(
  (linear_afunc_stack): Sequential(
    (0): BatchNorm1d(5, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (1): Linear(in_features=5, out_features=200, bias=True)
 Accuracy: 62.0%, Avg loss: 0.011586, MRE: 1.208702
Epoch 74/200, Iteration 1/25, Loss: 0.0245
Epoch 74/200, Iteration 2/25, Loss: 0.0164
Epoch 74/200, Iteration 3/25, Loss: 0.0152
Epoch 74/200, Iteration 4/25, Loss: 0.0128
Epoch 74/200, Iteration 5/25, Loss: 0.0255
Epoch 74/200, Iteration 6/25, Loss: 0.0108
Epoch 74/200, Iteration 7/25, Loss: 0.0308
Epoch 74/200, Iteration 8/25, Loss: 0.0198
Epoch 74/200, Iteration 9/25, Loss: 0.0230
Epoch 74/200, Iteration 10/25, Loss: 0.0203
Epoch 74/200, Iteration 11/25, Loss: 0.0079
Epoch 74/200, Iteration 12/25, Loss: 0.0075
Epoch 74/200, Iteration 13/25, Loss: 0.0134
Epoch 74/200, Iteration 14/25, Loss: 0.0094
Epoch 74/200, Iteration 15/25, Loss: 0.0114
Epoch 74/200, Iteration 16/25, Loss: 0.0357
Epoch 74/200, Iteration 17/25, Loss: 0.0286
Epoch 74/200, Iteration 18/25, Loss: 0.0074
Epoch 74/200, Iteration 19/25, Loss: 0.0240
Epoch 74/200, Iteration 20/25, Loss: 0.0110
Epoch 74/200, Iteration 21/25, Loss: 0.0155
Epoch 74/200, Iteration 22/25, Loss: 0.0244
Epoch 74/200, Iteration 23/25, Loss: 0.0163
Epoch 74/200, Iteration 24/25, Loss: 0.0168
Epoch 74/200, Iteration 25/25, Loss: 0.0179
Train Error:
 Accuracy: 91.62%, Avg loss: 0.007464, MRE: 0.583994
Test Error:
 Accuracy: 89.0%, Avg loss: 0.008184, MRE: 2.116675
Epoch 75/200, Iteration 1/25, Loss: 0.0155
Epoch 75/200, Iteration 2/25, Loss: 0.0121
Epoch 75/200, Iteration 3/25, Loss: 0.0109
Epoch 75/200, Iteration 4/25, Loss: 0.0175
Epoch 75/200, Iteration 5/25, Loss: 0.0390
Epoch 75/200, Iteration 6/25, Loss: 0.0200
Epoch 75/200, Iteration 7/25, Loss: 0.0173
Epoch 75/200, Iteration 8/25, Loss: 0.0137
Epoch 75/200, Iteration 9/25, Loss: 0.0142
Epoch 75/200, Iteration 10/25, Loss: 0.0125
Epoch 75/200, Iteration 11/25, Loss: 0.0123
Epoch 75/200, Iteration 12/25, Loss: 0.0173
Epoch 75/200, Iteration 13/25, Loss: 0.0115
Epoch 75/200, Iteration 14/25, Loss: 0.0139
Epoch 75/200, Iteration 15/25, Loss: 0.0160
Epoch 75/200, Iteration 16/25, Loss: 0.0094
Epoch 75/200, Iteration 17/25, Loss: 0.0093
Epoch 75/200, Iteration 18/25, Loss: 0.0142
Epoch 75/200, Iteration 19/25, Loss: 0.0134
Epoch 75/200, Iteration 20/25, Loss: 0.0094
Epoch 75/200, Iteration 21/25, Loss: 0.0179
Epoch 75/200, Iteration 22/25, Loss: 0.0112
Epoch 75/200, Iteration 23/25, Loss: 0.0156
Epoch 75/200, Iteration 24/25, Loss: 0.0075
Epoch 75/200, Iteration 25/25, Loss: 0.0204
Train Error:
 Accuracy: 75.88%, Avg loss: 0.008429, MRE: 0.686267
Test Error:
 Accuracy: 71.5%, Avg loss: 0.009512, MRE: 1.755649
Epoch 76/200, Iteration 1/25, Loss: 0.0115
Epoch 76/200, Iteration 2/25, Loss: 0.0205
Epoch 76/200, Iteration 3/25, Loss: 0.0198
Epoch 76/200, Iteration 4/25, Loss: 0.0132
Epoch 76/200, Iteration 5/25, Loss: 0.0113
Epoch 76/200, Iteration 6/25, Loss: 0.0188
Epoch 76/200, Iteration 7/25, Loss: 0.0140
Epoch 76/200, Iteration 8/25, Loss: 0.0183
Epoch 76/200, Iteration 9/25, Loss: 0.0276
Epoch 76/200, Iteration 10/25, Loss: 0.0099
Epoch 76/200, Iteration 11/25, Loss: 0.0119
Epoch 76/200, Iteration 12/25, Loss: 0.0257
Epoch 76/200, Iteration 13/25, Loss: 0.0265
Epoch 76/200, Iteration 14/25, Loss: 0.0194
Epoch 76/200, Iteration 15/25, Loss: 0.0180
Epoch 76/200, Iteration 16/25, Loss: 0.0116
Epoch 76/200, Iteration 17/25, Loss: 0.0093
Epoch 76/200, Iteration 18/25, Loss: 0.0164
Epoch 76/200, Iteration 19/25, Loss: 0.0433
Epoch 76/200, Iteration 20/25, Loss: 0.0095
Epoch 76/200, Iteration 21/25, Loss: 0.0238
Epoch 76/200, Iteration 22/25, Loss: 0.0195
Epoch 76/200, Iteration 23/25, Loss: 0.0270
Epoch 76/200, Iteration 24/25, Loss: 0.0111
Epoch 76/200, Iteration 25/25, Loss: 0.0135
Train Error:
 Accuracy: 83.0%, Avg loss: 0.008225, MRE: 0.708639
Test Error:
 Accuracy: 82.0%, Avg loss: 0.008768, MRE: 2.161106
Epoch 77/200, Iteration 1/25, Loss: 0.0086
Epoch 77/200, Iteration 2/25, Loss: 0.0176
Epoch 77/200, Iteration 3/25, Loss: 0.0381
Epoch 77/200, Iteration 4/25, Loss: 0.0151
Epoch 77/200, Iteration 5/25, Loss: 0.0386
Epoch 77/200, Iteration 6/25, Loss: 0.0166
Epoch 77/200, Iteration 7/25, Loss: 0.0233
Epoch 77/200, Iteration 8/25, Loss: 0.0168
Epoch 77/200, Iteration 9/25, Loss: 0.0214
Epoch 77/200, Iteration 10/25, Loss: 0.0271
Epoch 77/200, Iteration 11/25, Loss: 0.0119
Epoch 77/200, Iteration 12/25, Loss: 0.0269
Epoch 77/200, Iteration 13/25, Loss: 0.0300
Epoch 77/200, Iteration 14/25, Loss: 0.0149
Epoch 77/200, Iteration 15/25, Loss: 0.0209
Epoch 77/200, Iteration 16/25, Loss: 0.0143
Epoch 77/200, Iteration 17/25, Loss: 0.0118
Epoch 77/200, Iteration 18/25, Loss: 0.0162
Epoch 77/200, Iteration 19/25, Loss: 0.0148
Epoch 77/200, Iteration 20/25, Loss: 0.0206
Epoch 77/200, Iteration 21/25, Loss: 0.0311
Epoch 77/200, Iteration 22/25, Loss: 0.0181
Epoch 77/200, Iteration 23/25, Loss: 0.0201
Epoch 77/200, Iteration 24/25, Loss: 0.0298
Epoch 77/200, Iteration 25/25, Loss: 0.0100
Train Error:
 Accuracy: 94.38%, Avg loss: 0.009093, MRE: 0.584098
Test Error:
 Accuracy: 90.5%, Avg loss: 0.009910, MRE: 2.288690
Epoch 78/200, Iteration 1/25, Loss: 0.0166
Epoch 78/200, Iteration 2/25, Loss: 0.0112
Epoch 78/200, Iteration 3/25, Loss: 0.0313
Epoch 78/200, Iteration 4/25, Loss: 0.0208
Epoch 78/200, Iteration 5/25, Loss: 0.0118
Epoch 78/200, Iteration 6/25, Loss: 0.0192
Epoch 78/200, Iteration 7/25, Loss: 0.0180
Epoch 78/200, Iteration 8/25, Loss: 0.0259
Epoch 78/200, Iteration 9/25, Loss: 0.0484
Epoch 78/200, Iteration 10/25, Loss: 0.0242
Epoch 78/200, Iteration 11/25, Loss: 0.0103
Epoch 78/200, Iteration 12/25, Loss: 0.0231
Epoch 78/200, Iteration 13/25, Loss: 0.0091
Epoch 78/200, Iteration 14/25, Loss: 0.0133
Epoch 78/200, Iteration 15/25, Loss: 0.0168
Epoch 78/200, Iteration 16/25, Loss: 0.0150
Epoch 78/200, Iteration 17/25, Loss: 0.0229
Epoch 78/200, Iteration 18/25, Loss: 0.0147
Epoch 78/200, Iteration 19/25, Loss: 0.0226
Epoch 78/200, Iteration 20/25, Loss: 0.0234
Epoch 78/200, Iteration 21/25, Loss: 0.0131
Epoch 78/200, Iteration 22/25, Loss: 0.0178
Epoch 78/200, Iteration 23/25, Loss: 0.0301
Epoch 78/200, Iteration 24/25, Loss: 0.0103
Epoch 78/200, Iteration 25/25, Loss: 0.0179
Train Error:
 Accuracy: 88.12%, Avg loss: 0.007652, MRE: 0.531840
Test Error:
 Accuracy: 85.0%, Avg loss: 0.008330, MRE: 1.463928
Epoch 79/200, Iteration 1/25, Loss: 0.0151
Epoch 79/200, Iteration 2/25, Loss: 0.0183
Epoch 79/200, Iteration 3/25, Loss: 0.0126
Epoch 79/200, Iteration 4/25, Loss: 0.0177
Epoch 79/200, Iteration 5/25, Loss: 0.0145
Epoch 79/200, Iteration 6/25, Loss: 0.0142
Epoch 79/200, Iteration 7/25, Loss: 0.0254
Epoch 79/200, Iteration 8/25, Loss: 0.0165
Epoch 79/200, Iteration 9/25, Loss: 0.0077
Epoch 79/200, Iteration 10/25, Loss: 0.0146
Epoch 79/200, Iteration 11/25, Loss: 0.0344
Epoch 79/200, Iteration 12/25, Loss: 0.0476
Epoch 79/200, Iteration 13/25, Loss: 0.0237
Epoch 79/200, Iteration 14/25, Loss: 0.0113
Epoch 79/200, Iteration 15/25, Loss: 0.0181
Epoch 79/200, Iteration 16/25, Loss: 0.0139
Epoch 79/200, Iteration 17/25, Loss: 0.0107
Epoch 80/200, Iteration 2/25, Loss: 0.0144
Epoch 80/200, Iteration 3/25, Loss: 0.0125
Epoch 80/200, Iteration 4/25, Loss: 0.0142
Epoch 80/200, Iteration 5/25, Loss: 0.0137
Epoch 80/200, Iteration 6/25, Loss: 0.0205
Epoch 80/200, Iteration 7/25, Loss: 0.0237
Epoch 80/200, Iteration 8/25, Loss: 0.0193
Epoch 80/200, Iteration 9/25, Loss: 0.0134
Epoch 80/200, Iteration 10/25, Loss: 0.0105
Epoch 80/200, Iteration 11/25, Loss: 0.0231
Epoch 80/200, Iteration 12/25, Loss: 0.0169
Epoch 80/200, Iteration 13/25, Loss: 0.0105
Epoch 80/200, Iteration 14/25, Loss: 0.0156
Epoch 80/200, Iteration 15/25, Loss: 0.0115
Epoch 80/200, Iteration 16/25, Loss: 0.0199
Epoch 80/200, Iteration 17/25, Loss: 0.0354
Epoch 80/200, Iteration 18/25, Loss: 0.0184
Epoch 80/200, Iteration 19/25, Loss: 0.0097
Epoch 80/200, Iteration 20/25, Loss: 0.0092
Epoch 80/200, Iteration 21/25, Loss: 0.0246
Epoch 80/200, Iteration 22/25, Loss: 0.0131
Epoch 80/200, Iteration 23/25, Loss: 0.0181
Epoch 80/200, Iteration 24/25, Loss: 0.0135
Epoch 80/200, Iteration 25/25, Loss: 0.0074
Train Error:
 Accuracy: 76.88%, Avg loss: 0.008017, MRE: 0.698837
Test Error:
 Accuracy: 76.5%, Avg loss: 0.008641, MRE: 2.026877
Epoch 81/200, Iteration 1/25, Loss: 0.0110
Epoch 81/200, Iteration 2/25, Loss: 0.0287
Epoch 81/200, Iteration 3/25, Loss: 0.0167
Epoch 81/200, Iteration 4/25, Loss: 0.0213
Epoch 81/200, Iteration 5/25, Loss: 0.0093
Epoch 81/200, Iteration 6/25, Loss: 0.0172
Epoch 81/200, Iteration 7/25, Loss: 0.0155
Epoch 81/200, Iteration 8/25, Loss: 0.0105
Epoch 81/200, Iteration 9/25, Loss: 0.0113
Epoch 81/200, Iteration 10/25, Loss: 0.0072
Epoch 81/200, Iteration 11/25, Loss: 0.0132
Epoch 81/200, Iteration 12/25, Loss: 0.0105
Epoch 81/200, Iteration 13/25, Loss: 0.0415
Epoch 81/200, Iteration 14/25, Loss: 0.0216
Epoch 81/200, Iteration 15/25, Loss: 0.0125
Epoch 81/200, Iteration 16/25, Loss: 0.0118
Epoch 81/200, Iteration 17/25, Loss: 0.0099
Epoch 81/200, Iteration 18/25, Loss: 0.0090
Epoch 81/200, Iteration 19/25, Loss: 0.0132
Epoch 81/200, Iteration 20/25, Loss: 0.0075
Epoch 81/200, Iteration 21/25, Loss: 0.0093
Epoch 81/200, Iteration 22/25, Loss: 0.0215
Epoch 81/200, Iteration 23/25, Loss: 0.0281
Epoch 81/200, Iteration 24/25, Loss: 0.0385
Epoch 81/200, Iteration 25/25, Loss: 0.0097
Train Error:
 Accuracy: 92.12%, Avg loss: 0.007159, MRE: 0.563291
Test Error:
 Accuracy: 88.5%, Avg loss: 0.008007, MRE: 2.184329
Epoch 82/200, Iteration 1/25, Loss: 0.0121
Epoch 82/200, Iteration 2/25, Loss: 0.0167
Epoch 82/200, Iteration 3/25, Loss: 0.0231
Epoch 82/200, Iteration 4/25, Loss: 0.0149
Epoch 82/200, Iteration 5/25, Loss: 0.0241
Epoch 82/200, Iteration 6/25, Loss: 0.0325
Epoch 82/200, Iteration 7/25, Loss: 0.0152
Epoch 82/200, Iteration 8/25, Loss: 0.0100
Epoch 82/200, Iteration 9/25, Loss: 0.0166
Epoch 82/200, Iteration 10/25, Loss: 0.0095
Epoch 82/200, Iteration 11/25, Loss: 0.0178
Epoch 82/200, Iteration 12/25, Loss: 0.0163
Epoch 82/200, Iteration 13/25, Loss: 0.0101
Epoch 82/200, Iteration 14/25, Loss: 0.0197
Epoch 82/200, Iteration 15/25, Loss: 0.0212
Epoch 82/200, Iteration 16/25, Loss: 0.0136
Epoch 82/200, Iteration 17/25, Loss: 0.0136
Epoch 82/200, Iteration 18/25, Loss: 0.0073
Epoch 82/200, Iteration 19/25, Loss: 0.0177
Epoch 82/200, Iteration 20/25, Loss: 0.0093
Epoch 82/200, Iteration 21/25, Loss: 0.0148
Epoch 82/200, Iteration 22/25, Loss: 0.0088
Epoch 82/200, Iteration 23/25, Loss: 0.0247
Epoch 82/200, Iteration 24/25, Loss: 0.0173
Epoch 82/200, Iteration 25/25, Loss: 0.0139
Train Error:
 Accuracy: 91.25%, Avg loss: 0.007345, MRE: 0.533179
Test Error:
 Accuracy: 88.0%, Avg loss: 0.008153, MRE: 1.877488
Epoch 83/200, Iteration 1/25, Loss: 0.0209
Epoch 83/200, Iteration 2/25, Loss: 0.0119
Epoch 83/200, Iteration 3/25, Loss: 0.0097
Epoch 83/200, Iteration 4/25, Loss: 0.0149
Epoch 83/200, Iteration 5/25, Loss: 0.0102
Epoch 83/200, Iteration 6/25, Loss: 0.0105
Epoch 83/200, Iteration 7/25, Loss: 0.0166
Epoch 83/200, Iteration 8/25, Loss: 0.0129
Epoch 83/200, Iteration 9/25, Loss: 0.0140
Epoch 83/200, Iteration 10/25, Loss: 0.0086
Epoch 83/200, Iteration 11/25, Loss: 0.0172
Epoch 83/200, Iteration 12/25, Loss: 0.0265
Epoch 83/200, Iteration 13/25, Loss: 0.0262
Epoch 83/200, Iteration 14/25, Loss: 0.0198
Epoch 83/200, Iteration 15/25, Loss: 0.0102
Epoch 83/200, Iteration 16/25, Loss: 0.0132
Epoch 83/200, Iteration 17/25, Loss: 0.0240
Epoch 83/200, Iteration 18/25, Loss: 0.0100
Epoch 83/200, Iteration 19/25, Loss: 0.0159
Epoch 83/200, Iteration 20/25, Loss: 0.0200
Epoch 83/200, Iteration 21/25, Loss: 0.0100
Epoch 83/200, Iteration 22/25, Loss: 0.0065
Epoch 83/200, Iteration 23/25, Loss: 0.0105
Epoch 83/200, Iteration 24/25, Loss: 0.0323
Epoch 83/200, Iteration 25/25, Loss: 0.0116
Train Error:
 Accuracy: 85.88%, Avg loss: 0.007321, MRE: 0.592533
Test Error:
 Accuracy: 82.0%, Avg loss: 0.008161, MRE: 2.291419
Epoch 84/200, Iteration 1/25, Loss: 0.0094
Epoch 84/200, Iteration 2/25, Loss: 0.0103
Epoch 84/200, Iteration 3/25, Loss: 0.0235
Epoch 84/200, Iteration 4/25, Loss: 0.0209
Epoch 84/200, Iteration 5/25, Loss: 0.0113
Epoch 84/200, Iteration 6/25, Loss: 0.0143
Epoch 84/200, Iteration 7/25, Loss: 0.0197
Epoch 84/200, Iteration 8/25, Loss: 0.0104
Epoch 84/200, Iteration 9/25, Loss: 0.0111
Epoch 84/200, Iteration 10/25, Loss: 0.0150
Epoch 84/200, Iteration 11/25, Loss: 0.0161
Epoch 84/200, Iteration 12/25, Loss: 0.0144
Epoch 84/200, Iteration 13/25, Loss: 0.0136
Epoch 84/200, Iteration 14/25, Loss: 0.0127
Epoch 84/200, Iteration 15/25, Loss: 0.0127
Epoch 84/200, Iteration 16/25, Loss: 0.0117
Epoch 84/200, Iteration 17/25, Loss: 0.0089
Epoch 84/200, Iteration 18/25, Loss: 0.0158
Epoch 84/200, Iteration 19/25, Loss: 0.0184
Epoch 84/200, Iteration 20/25, Loss: 0.0193
Epoch 84/200, Iteration 21/25, Loss: 0.0149
Epoch 84/200, Iteration 22/25, Loss: 0.0320
Epoch 84/200, Iteration 23/25, Loss: 0.0119
Epoch 84/200, Iteration 24/25, Loss: 0.0189
Epoch 84/200, Iteration 25/25, Loss: 0.0128
Train Error:
 Accuracy: 86.0%, Avg loss: 0.008864, MRE: 0.547764
Test Error:
 Accuracy: 83.5%, Avg loss: 0.009652, MRE: 2.632441
Epoch 85/200, Iteration 1/25, Loss: 0.0092
Epoch 85/200, Iteration 2/25, Loss: 0.0096
Epoch 85/200, Iteration 3/25, Loss: 0.0134
Epoch 85/200, Iteration 4/25, Loss: 0.0204
Epoch 85/200, Iteration 5/25, Loss: 0.0255
Epoch 85/200, Iteration 6/25, Loss: 0.0125
Epoch 85/200, Iteration 7/25, Loss: 0.0096
Epoch 85/200, Iteration 8/25, Loss: 0.0181
Epoch 85/200, Iteration 9/25, Loss: 0.0122
Epoch 85/200, Iteration 10/25, Loss: 0.0221
Epoch 85/200, Iteration 11/25, Loss: 0.0251
Epoch 85/200, Iteration 12/25, Loss: 0.0406
Epoch 85/200, Iteration 13/25, Loss: 0.0073
Epoch 85/200, Iteration 14/25, Loss: 0.0166
Epoch 85/200, Iteration 15/25, Loss: 0.0231
Epoch 85/200, Iteration 16/25, Loss: 0.0314
Epoch 85/200, Iteration 17/25, Loss: 0.0207
Epoch 85/200, Iteration 18/25, Loss: 0.0102
Epoch 85/200, Iteration 19/25, Loss: 0.0203
Epoch 85/200, Iteration 20/25, Loss: 0.0152
Epoch 85/200, Iteration 21/25, Loss: 0.0074
Epoch 85/200, Iteration 22/25, Loss: 0.0142
Epoch 85/200, Iteration 23/25, Loss: 0.0203
Epoch 85/200, Iteration 24/25, Loss: 0.0075
Epoch 85/200, Iteration 25/25, Loss: 0.0316
Train Error:
 Accuracy: 74.5%, Avg loss: 0.009394, MRE: 0.713425
Test Error:
 Accuracy: 73.0%, Avg loss: 0.009675, MRE: 1.844354
Epoch 86/200, Iteration 1/25, Loss: 0.0361
Epoch 86/200, Iteration 2/25, Loss: 0.0199
Epoch 86/200, Iteration 3/25, Loss: 0.0224
Epoch 86/200, Iteration 4/25, Loss: 0.0250
Epoch 86/200, Iteration 5/25, Loss: 0.0108
Epoch 86/200, Iteration 6/25, Loss: 0.0111
Epoch 86/200, Iteration 7/25, Loss: 0.0129
Epoch 86/200, Iteration 8/25, Loss: 0.0196
Epoch 86/200, Iteration 9/25, Loss: 0.0266
Epoch 86/200, Iteration 10/25, Loss: 0.0169
Epoch 86/200, Iteration 11/25, Loss: 0.0124
Epoch 86/200, Iteration 12/25, Loss: 0.0079
Epoch 86/200, Iteration 13/25, Loss: 0.0201
Epoch 86/200, Iteration 14/25, Loss: 0.0210
Epoch 86/200, Iteration 15/25, Loss: 0.0297
Epoch 86/200, Iteration 16/25, Loss: 0.0305
Epoch 86/200, Iteration 17/25, Loss: 0.0149
Epoch 86/200, Iteration 18/25, Loss: 0.0209
Epoch 86/200, Iteration 19/25, Loss: 0.0154
Epoch 86/200, Iteration 20/25, Loss: 0.0118
Epoch 86/200, Iteration 21/25, Loss: 0.0113
Epoch 86/200, Iteration 22/25, Loss: 0.0075
Epoch 86/200, Iteration 23/25, Loss: 0.0110
Epoch 86/200, Iteration 24/25, Loss: 0.0220
Epoch 86/200, Iteration 25/25, Loss: 0.0311
Train Error:
 Accuracy: 67.5%, Avg loss: 0.008945, MRE: 0.772480
Test Error:
 Accuracy: 65.0%, Avg loss: 0.009333, MRE: 1.591435
Epoch 87/200, Iteration 1/25, Loss: 0.0174
Epoch 87/200, Iteration 2/25, Loss: 0.0120
Epoch 87/200, Iteration 3/25, Loss: 0.0094
Epoch 87/200, Iteration 4/25, Loss: 0.0081
Epoch 87/200, Iteration 5/25, Loss: 0.0127
Epoch 87/200, Iteration 6/25, Loss: 0.0356
Epoch 87/200, Iteration 7/25, Loss: 0.0125
Epoch 87/200, Iteration 8/25, Loss: 0.0322
Epoch 87/200, Iteration 9/25, Loss: 0.0100
Epoch 87/200, Iteration 10/25, Loss: 0.0103
Epoch 87/200, Iteration 11/25, Loss: 0.0093
Epoch 87/200, Iteration 12/25, Loss: 0.0112
Epoch 87/200, Iteration 13/25, Loss: 0.0176
Epoch 87/200, Iteration 14/25, Loss: 0.0256
Epoch 87/200, Iteration 15/25, Loss: 0.0316
Epoch 87/200, Iteration 16/25, Loss: 0.0128
Epoch 87/200, Iteration 17/25, Loss: 0.0104
Epoch 87/200, Iteration 18/25, Loss: 0.0070
Epoch 87/200, Iteration 19/25, Loss: 0.0154
Epoch 87/200, Iteration 20/25, Loss: 0.0091
Epoch 87/200, Iteration 21/25, Loss: 0.0217
Epoch 87/200, Iteration 22/25, Loss: 0.0143
Epoch 87/200, Iteration 23/25, Loss: 0.0109
Epoch 87/200, Iteration 24/25, Loss: 0.0139
Epoch 87/200, Iteration 25/25, Loss: 0.0169
Train Error:
 Accuracy: 89.5%, Avg loss: 0.006878, MRE: 0.595880
Test Error:
 Accuracy: 89.5%, Avg loss: 0.007513, MRE: 1.798822
Epoch 88/200, Iteration 1/25, Loss: 0.0169
Epoch 88/200, Iteration 2/25, Loss: 0.0123
Epoch 88/200, Iteration 3/25, Loss: 0.0117
Epoch 88/200, Iteration 4/25, Loss: 0.0097
Epoch 88/200, Iteration 5/25, Loss: 0.0087
Epoch 88/200, Iteration 6/25, Loss: 0.0214
Epoch 88/200, Iteration 7/25, Loss: 0.0115
Epoch 88/200, Iteration 8/25, Loss: 0.0117
Epoch 88/200, Iteration 9/25, Loss: 0.0135
Epoch 88/200, Iteration 10/25, Loss: 0.0120
Epoch 88/200, Iteration 11/25, Loss: 0.0201
Epoch 88/200, Iteration 12/25, Loss: 0.0393
Epoch 88/200, Iteration 13/25, Loss: 0.0290
Epoch 88/200, Iteration 14/25, Loss: 0.0190
Epoch 88/200, Iteration 15/25, Loss: 0.0112
Epoch 88/200, Iteration 16/25, Loss: 0.0435
Epoch 88/200, Iteration 17/25, Loss: 0.0162
Epoch 88/200, Iteration 18/25, Loss: 0.0083
Epoch 88/200, Iteration 19/25, Loss: 0.0176
Epoch 88/200, Iteration 20/25, Loss: 0.0185
Epoch 88/200, Iteration 21/25, Loss: 0.0172
Epoch 88/200, Iteration 22/25, Loss: 0.0097
Epoch 88/200, Iteration 23/25, Loss: 0.0178
Epoch 88/200, Iteration 24/25, Loss: 0.0131
Epoch 88/200, Iteration 25/25, Loss: 0.0124
Train Error:
 Accuracy: 93.5%, Avg loss: 0.007834, MRE: 0.566995
Test Error:
 Accuracy: 91.5%, Avg loss: 0.008585, MRE: 2.618190
Epoch 89/200, Iteration 1/25, Loss: 0.0064
Epoch 89/200, Iteration 2/25, Loss: 0.0088
Epoch 89/200, Iteration 3/25, Loss: 0.0107
Epoch 89/200, Iteration 4/25, Loss: 0.0181
Epoch 89/200, Iteration 5/25, Loss: 0.0150
Epoch 89/200, Iteration 6/25, Loss: 0.0111
Epoch 89/200, Iteration 7/25, Loss: 0.0082
Epoch 89/200, Iteration 8/25, Loss: 0.0143
Epoch 89/200, Iteration 9/25, Loss: 0.0158
Epoch 89/200, Iteration 10/25, Loss: 0.0109
Epoch 89/200, Iteration 11/25, Loss: 0.0099
Epoch 89/200, Iteration 12/25, Loss: 0.0170
Epoch 89/200, Iteration 13/25, Loss: 0.0435
Epoch 89/200, Iteration 14/25, Loss: 0.0146
Epoch 89/200, Iteration 15/25, Loss: 0.0167
Epoch 89/200, Iteration 16/25, Loss: 0.0333
Epoch 89/200, Iteration 17/25, Loss: 0.0122
Epoch 89/200, Iteration 18/25, Loss: 0.0194
Epoch 89/200, Iteration 19/25, Loss: 0.0140
Epoch 89/200, Iteration 20/25, Loss: 0.0541
Epoch 89/200, Iteration 21/25, Loss: 0.0123
Epoch 89/200, Iteration 22/25, Loss: 0.0148
Epoch 89/200, Iteration 23/25, Loss: 0.0133
Epoch 89/200, Iteration 24/25, Loss: 0.0132
Epoch 89/200, Iteration 25/25, Loss: 0.0085
Train Error:
 Accuracy: 86.38%, Avg loss: 0.007533, MRE: 0.670257
Test Error:
 Accuracy: 87.0%, Avg loss: 0.008210, MRE: 2.542901
Epoch 90/200, Iteration 1/25, Loss: 0.0189
Epoch 90/200, Iteration 2/25, Loss: 0.0115
Epoch 90/200, Iteration 3/25, Loss: 0.0080
Epoch 90/200, Iteration 4/25, Loss: 0.0084
Epoch 90/200, Iteration 5/25, Loss: 0.0274
Epoch 90/200, Iteration 6/25, Loss: 0.0084
Epoch 90/200, Iteration 7/25, Loss: 0.0078
Epoch 90/200, Iteration 8/25, Loss: 0.0116
Epoch 90/200, Iteration 9/25, Loss: 0.0166
Epoch 90/200, Iteration 10/25, Loss: 0.0134
Epoch 90/200, Iteration 11/25, Loss: 0.0265
Epoch 90/200, Iteration 12/25, Loss: 0.0247
Epoch 90/200, Iteration 13/25, Loss: 0.0094
Epoch 90/200, Iteration 14/25, Loss: 0.0196
Epoch 90/200, Iteration 15/25, Loss: 0.0210
Epoch 90/200, Iteration 16/25, Loss: 0.0104
Epoch 90/200, Iteration 17/25, Loss: 0.0200
Epoch 90/200, Iteration 18/25, Loss: 0.0171
Epoch 90/200, Iteration 19/25, Loss: 0.0357
Epoch 90/200, Iteration 20/25, Loss: 0.0144
Epoch 90/200, Iteration 21/25, Loss: 0.0100
Epoch 90/200, Iteration 22/25, Loss: 0.0169
Epoch 90/200, Iteration 23/25, Loss: 0.0115
Epoch 90/200, Iteration 24/25, Loss: 0.0301
Epoch 90/200, Iteration 25/25, Loss: 0.0142
Train Error:
 Accuracy: 64.75%, Avg loss: 0.009393, MRE: 0.814785
Test Error:
 Accuracy: 64.0%, Avg loss: 0.010053, MRE: 2.325469
Epoch 91/200, Iteration 1/25, Loss: 0.0121
Epoch 91/200, Iteration 2/25, Loss: 0.0096
Epoch 91/200, Iteration 3/25, Loss: 0.0114
Epoch 91/200, Iteration 4/25, Loss: 0.0096
Epoch 91/200, Iteration 5/25, Loss: 0.0133
Epoch 91/200, Iteration 6/25, Loss: 0.0123
Epoch 91/200, Iteration 7/25, Loss: 0.0120
Epoch 91/200, Iteration 8/25, Loss: 0.0086
Epoch 91/200, Iteration 9/25, Loss: 0.0094
Epoch 91/200, Iteration 10/25, Loss: 0.0196
Epoch 91/200, Iteration 11/25, Loss: 0.0107
Epoch 91/200, Iteration 12/25, Loss: 0.0108
Epoch 91/200, Iteration 13/25, Loss: 0.0264
Epoch 91/200, Iteration 14/25, Loss: 0.0208
Epoch 91/200, Iteration 15/25, Loss: 0.0078
Epoch 91/200, Iteration 16/25, Loss: 0.0143
Epoch 91/200, Iteration 17/25, Loss: 0.0170
Epoch 91/200, Iteration 18/25, Loss: 0.0160
Epoch 91/200, Iteration 19/25, Loss: 0.0254
Epoch 91/200, Iteration 20/25, Loss: 0.0116
Epoch 91/200, Iteration 21/25, Loss: 0.0156
Epoch 91/200, Iteration 22/25, Loss: 0.0082
Epoch 91/200, Iteration 23/25, Loss: 0.0097
Epoch 91/200, Iteration 24/25, Loss: 0.0347
Epoch 91/200, Iteration 25/25, Loss: 0.0076
Train Error:
 Accuracy: 93.0%, Avg loss: 0.007453, MRE: 0.542167
Test Error:
 Accuracy: 93.0%, Avg loss: 0.008239, MRE: 2.083382
Epoch 92/200, Iteration 1/25, Loss: 0.0136
Epoch 92/200, Iteration 2/25, Loss: 0.0095
Epoch 92/200, Iteration 3/25, Loss: 0.0066
Epoch 92/200, Iteration 4/25, Loss: 0.0085
